ID,Name,NetWorth_Billions,x,y,z,vx,vy,vz,industries,connections,hue color value
806,Walther Moreira Salles Junior,4.515249617,-0.7311789,-0.23256442,0.4609751,-0.015537052758834245,-0.016909581521955624,0.0,finance,342/2190/807/383,1.5244248
807,Joao Moreira Salles,4.515249617,-0.35757837,-0.5914075,0.6037542,0.016122756156650302,0.016352085175648297,-0.0,finance,342/2190/383/806,1.5244248
808,Murat Ulker,4.515249617,0.67663854,0.9402126,1.1912886,0.004719270742889394,0.014734952751629442,-0.0,food/beverages,2976/2844/1839/1184,0.431557
809,Alejandro Bulgheroni,4.515249617,-0.93851316,0.22273295,0.09708018,0.030367527801118902,0.003035741575695395,-0.0,energy/oil and gas,134/323/71/245,1.2296851
810,Thomas Tull,4.515249617,-1.2451346,0.6154763,-0.25552413,-0.004918860356618784,-0.011203712291860726,0.0,investment/finance/media/entertainment,3126/1125,1.5244248
811,Rakesh Gangwal,4.515249617,-0.8300349,0.19326083,0.10471173,0.006550286652165162,-0.013048831857005594,0.0,ai/software,2817/673,1.2647958
812,Qiu Jianping & family,4.515249617,0.7002924,0.5000764,-0.91417444,0.0018446915871960946,-0.010951270207794394,0.0,Hand tools,2390/1711,1.6254342
813,Andy Mills,4.515249617,-0.8986366,0.5926949,0.40634388,0.011275462168071486,-0.019022415897130225,0.0,healthcare/pharmaceuticals,309/1158/1034/954,1.4115231
814,Arkady Rotenberg,4.515249617,-0.52431446,0.42865798,0.051896166,0.00523218267151774,-0.006730912371008971,0.0,finance/construction/materials,2883/2963,1.7278779
815,Liu Sheng,4.515249617,1.8685513,0.6416768,-0.5238033,0.00047596321967841357,0.02612399761465925,-0.0,Optical communication,656/98/632/1672,1.8343809
816,Mangal Prabhat Lodha,4.430056228,1.2134037,0.2505561,0.81596446,-0.022898428265286035,0.00681985694471273,0.0,real estate,114/1111/1966,1.6829958
817,Gaye Farncombe,4.430056228,-1.3309281,1.5739889,0.3947882,-0.005575736175031944,0.02354127643446313,0.0,Thomson Reuters,596/598/298/597,0.48224723
818,Linda Campbell,4.430056228,-1.5904257,1.2832116,0.5283674,0.018820204968701622,-0.015201329382439805,0.0,Thomson Reuters,596/598/298/597,0.48224723
819,Gail Miller & family,4.430056228,-0.5665705,1.050049,-0.72999346,-0.014328952514878203,-0.009175567294787816,0.0,Car dealerships,1544/1323/899,0.53390014
820,Josh Kushner,4.430056228,-1.4277933,1.1034702,1.0258132,0.010938621234172776,-0.024559955696426466,0.0,investment/finance,266/1185/3368/109/1242/3207,1.5244248
821,Andrei Kozitsyn,4.430056228,1.0508903,1.2031645,-0.20909074,-0.005710651455681482,0.027103916443956502,0.0,social media/advertising/ai/mining/materials,887/3188/3212/348/79/957,1.3075284
822,Scott Cook,4.430056228,-1.6100868,0.6459189,-0.988905,0.026042272125325207,-0.028838338999294277,0.0,software/cloud,67/5,1.5939332
823,Markus Blocher,4.430056228,0.20544371,0.8220407,0.3926792,-0.01791260304465973,-0.016813433961005694,0.0,Chemicals,123/2810/1881/1531/1321/2811,1.6866118
824,Rajiv Bajaj,4.430056228,0.8121506,0.10448958,0.09624174,0.007932300554868746,0.016249083689130854,-0.0,Diversified,1150/825/1148,0.8902763
825,Sanjiv Bajaj,4.430056228,0.7020298,0.07781513,0.5087837,0.002907773044684992,-0.012004232285919552,0.0,Diversified,824,0.8902763
826,Shaul Shani,4.430056228,0.27678707,0.7161781,0.9349298,-0.0006658089534662637,0.03549266638409221,0.0,telecom,15/1747/758/1956/227,0.37299705
827,Isaac Perlmutter,4.430056228,-1.5760797,1.016467,0.06497207,0.0,0.0,0.0,Marvel comics,,1.7562548
828,George Lucas,4.430056228,-0.5998494,0.48503706,-0.3397045,0.010399625955318495,0.013154795673659634,-0.0,Star Wars,1261/549,0.5583144
829,Saban Cemil Kazanci,4.430056228,0.021161318,1.3859036,1.2023206,-0.014292040147327134,-0.01859817642526731,0.0,energy/oil and gas,3182/1230/1097/172/2299/3278,1.2296851
830,Hortensia Herrero,4.430056228,0.31404138,1.499019,0.9685267,-0.01737518842632251,0.015793348551854932,0.0,retail,293/2003/1694/377/1380,0.59320146
831,Dan Kurzius,4.430056228,-0.77312076,0.23771028,0.38653433,0.02460917999747995,0.0035373021487600377,-0.0,ai/software,930/109/822,1.2647958
832,Nicolas D'Ieteren,4.430056228,-0.0039339215,0.38666874,0.58424026,0.0,0.0,0.0,Auto parts  distribution,,1.1333135
833,Nusli Wadia,4.430056228,1.6974204,0.9661681,0.7542361,0.0036225230791924077,0.012813377355038522,-0.0,Consumer goods,1053/2049,1.9271252
834,Rupert Johnson Jr,4.344862839,-1.1699231,0.9201515,-0.80208874,-0.008731923619667403,0.013544591510670691,0.0,Franklin Templeton,679/1286,1.5464416
835,Cho Tak Wong,4.344862839,0.51153934,0.45343733,-0.16314992,-0.016738431677337764,0.015603110832578435,0.0,Auto parts,1600/2104/1058/599/320,0.8197709
836,Fernand Huts,4.344862839,-1.4629811,1.6480339,-0.08745128,0.0,0.0,0.0,logistics/shipping,,0.7081293
837,Barry Diller,4.344862839,-1.8478805,1.2635895,-0.20833734,-0.008094849008034794,-0.01651122514076963,0.0,media/entertainment,294/1807,1.8096282
838,Pyotr Aven,4.344862839,0.35799265,0.81684995,-0.24266696,-0.017137593991396527,-0.01895123725827177,0.0,telecom/finance/energy/oil and gas,432/2788/314/176/3365,1.5244248
839,Anthony von Mandl,4.344862839,-0.51198506,1.3955696,-0.46730727,-0.024499416858989077,-0.0003927845869376394,0.0,food/beverages,2784/338/265/364,0.431557
840,Zarakh Iliev,4.344862839,0.4189227,1.136092,0.7236612,-0.023847756228979708,-0.007519454372277395,0.0,real estate,841/114/1111/1966,1.6829958
841,God Nisanov,4.344862839,0.595163,1.4193033,0.06261122,-0.024735333745802134,-0.003663459525828574,0.0,real estate,114/1111/1966/840,1.6829958
842,Eduardo Hochschild,4.344862839,-0.6552214,-0.042359047,0.4051214,0.008453423136797393,-0.026333308960912395,0.0,mining/materials,129/95/1118,0.8420775
843,Jamshyd Godrej,4.344862839,1.7548406,0.948812,0.58856845,-0.01899023342460344,-0.0033495553620837373,0.0,real estate,1100/1085/1844/844,1.6829958
844,Smita Crishna Godrej,4.344862839,1.8868275,0.37438142,0.8301797,0.018553564106291217,0.005254878266747181,-0.0,Consumer goods,1100/843/1085/1844,1.9271252
845,Lim Hariyanto Wijaya Sarwono,4.344862839,1.518346,0.22818603,-0.0357503,0.0,0.0,0.0,energy/oil and gas/mining/materials,,1.2296851
846,Joseph Grendys,4.344862839,-0.4967428,0.31323734,-0.012657778,0.004384297908551404,0.008728187525198529,-0.0,Poultry processing,1296,0.7246539
847,Frank Wang,4.344862839,-0.84079725,0.41827774,-0.19903448,0.0007313169980234936,-0.00940520486521162,0.0,Drones,2447/2738,1.1853616
848,Tim Sweeney,4.344862839,-1.245622,1.2390217,0.45508328,-0.0004620738450770264,-0.02019315542278299,0.0,Video games,295/1310/2973/2235,0.98756033
849,Cui Lixin,4.344862839,1.7745897,1.1903677,-0.27733535,-0.02023035431140877,0.01284323136463833,0.0,mining/materials,476/2399/347/2641/363,0.8420775
850,Wesley Batista,4.344862839,-1.2728199,-0.20630327,0.8757056,0.0030777067141714493,-0.011842553681881748,0.0,Beef packing,851,1.4601789
851,Joesley Batista,4.344862839,-1.0973686,-0.16070604,1.0904031,0.014638175727108597,0.001163045422923075,-0.0,Beef processing,1690/850,0.3732608
852,Cho Jyh-jer,4.344862839,0.807389,0.59531605,-0.93346655,0.008216762696051278,0.03826431256890931,-0.0,semiconductors/hardware,50/6/454/316,1.2610606
853,Robert Faith,4.25966945,-1.249771,0.6398196,0.16793647,-0.00014613281656635687,-0.03638896268963538,0.0,real estate,47/1655/17/336/458,1.6829958
854,Matei Zaharia,4.25966945,-0.7258256,0.7751162,-0.77308667,0.00012174005986911835,-0.016768603060007454,0.0,Data analytics,767/855,0.3701588
855,Ion Stoica,4.25966945,-0.57083154,0.9350228,-0.78560644,-0.0035550567945526247,0.02249475821357333,0.0,Data analytics,767/854/199,0.3701588
856,Kamal Ghaffarian,4.25966945,-1.372569,0.8185821,0.8215654,-0.0015172241143972228,-0.005527110671609953,0.0,energy/oil and gas,2829,1.2296851
857,Miao Hangen,4.25966945,0.817379,1.0852973,-0.28036058,-0.006715160853264232,-0.0009788158847181608,0.0,social media/energy/oil and gas,2287,1.1103568
858,Ryan Cohen,4.25966945,-0.8821305,0.49610347,0.0049566925,0.008611820472589168,-0.02541952814134834,0.0,investment/finance,86/205/1956,1.5244248
859,Lorinc Meszaros,4.25966945,-0.26028526,0.51133895,0.6396363,-0.01375914530906072,-0.03229501789329538,0.0,Diversified,36/20,0.8902763
860,Reinhold Schmieding,4.25966945,-0.83815235,0.7498775,-0.0018762052,0.0034190059508940984,-0.02292120785899808,0.0,healthcare/pharmaceuticals,2128/341/903/329,1.4115231
861,Arturo Moreno,4.25966945,-0.8759501,0.3469324,-0.23418358,0.03344905482127251,-0.030675818159011957,0.0,Billboards/Los Angeles Angels,3/1,0.8832941
862,Chandru Raheja,4.25966945,1.2705324,0.74319947,0.05739367,-0.02376952893376502,0.006294210784244947,0.0,real estate,114/1111/1966/1401,1.6829958
863,Joy Alukkas,4.25966945,1.0956914,0.40650105,1.0693008,0.002825077168338843,-0.006934349178736572,0.0,Jewelry,1976,1.8532145
864,Stephen Feinberg,4.25966945,-0.90014166,1.8105108,0.83987,-0.01943527127375228,0.017743758000982927,0.0,investment/finance,1655/1830/2300/303/336/1358/335/2874,1.5244248
865,Martin Haefner,4.25966945,-0.028534457,1.775265,0.8804333,-0.019827687342089027,0.0006347852588411123,0.0,software/cloud/investment/finance,2606/1273/1764/368,1.5939332
866,Xiao Hongxing,4.25966945,1.0592259,0.47181264,-0.23095068,-0.018289573810615998,-0.017842029348123147,0.0,manufacturing,312/1890/920/533/2015/302,1.0055193
867,Mike Brown & family,4.25966945,0.039766274,0.2798671,0.5240699,0.0,0.0,0.0,Cincinnati Bengals,,1.7278825
868,Bert Beveridge,4.25966945,-0.9219928,0.9208853,0.20823757,0.0,0.0,0.0,Vodka,,1.2151523
869,Garrett Camp,4.25966945,-1.6280217,1.1274323,-0.79037476,-0.002935390783290759,-0.019103344594188144,0.0,mobility/platform/logistics,774/1513/1970/2842/1207,1.0904658
870,Stephen Mandel Jr,4.25966945,-0.52312964,0.9201586,0.52936935,-0.024156317978002616,0.02450908058118111,0.0,hedge funds/finance,115/34/70/120,1.5244248
871,Shen Guojun,4.25966945,0.6611543,0.2864324,-0.11266063,-0.00037703101620307204,0.016827089244024516,0.0,ai/software/retail,741/872,1.2647958
872,Takao Yasuda,4.25966945,0.62524956,0.050042316,-0.28642556,0.01266685955275815,0.001811359574086762,-0.0,ai/software/retail,741,1.2647958
873,Lee Yeow Chor,4.174476061,1.4923252,-0.09261598,0.12074122,-0.012708598167843395,0.013359531273652072,0.0,real estate/energy/oil and gas,2414/913/543,1.1103568
874,Peter Cancro,4.174476061,-0.9489317,0.6783329,0.4357291,0.0,0.0,0.0,Jersey Mike's Subs,,1.6144013
875,Reed Hastings,4.174476061,-0.3466378,0.3525341,-0.3148297,0.0252842449504577,0.023409261978254527,-0.0,streaming/media/social media,13,0.471399
876,Stephen Cohen,4.174476061,-1.231482,1.4498335,-0.43569404,-0.017225129496286837,-0.022210470047633917,0.0,software/cloud,235/516/1495/87/3331/2851,1.5939332
877,Igor Altushkin,4.174476061,0.65636104,1.4698627,0.08906305,-0.026163776643089165,-0.004105306324301268,0.0,social media/advertising/ai/mining/materials,79/821/1691/3316/957,1.3075284
878,Anthony Pritzker,4.174476061,-0.91490865,1.3650701,-0.8116254,-0.012630037270772141,0.020869070086863423,0.0,investment/finance,996/523/925/423/525,1.5244248
879,Maria-Elisabeth Schaeffler-Thumann,4.174476061,0.15906435,0.6034344,0.30100417,-0.018816759589509492,0.020589060441497064,0.0,Auto parts,154/2104/198/599/320,0.8197709
880,Scott Crabill,4.174476061,-1.8689923,0.8735449,-0.5439372,0.015283994163746222,-0.018209476765884993,0.0,investment/finance,1655/1830/336/335/1358/2874,1.5244248
881,Holden Spaht,4.174476061,-1.5240469,1.0667517,-0.8076625,0.02350468772538226,0.0035658346311906457,-0.0,investment/finance,1655/1830/336/335/1358/2874,1.5244248
882,Tom Golisano,4.174476061,-0.67659855,0.45916724,-0.18382764,-0.014504127058919436,0.0067008447912260734,0.0,Payroll services,373,1.6475995
883,Steven Klinsky,4.174476061,-0.6489168,0.70424205,0.16826454,-0.012619815630720527,-0.02558844918598334,0.0,investment/finance,406/1142/1420/49/2553,1.5244248
884,Georg Nemetschek & family,4.174476061,0.09227505,1.1122015,1.6096673,-0.021468409100365234,-0.004323670057248023,0.0,software/cloud,470/2847/1015/509/2851,1.5939332
885,Ronald Lauder,4.174476061,-0.9947803,1.0016867,-0.14661771,-4.3048547771994036e-05,0.015088839810306285,0.0,Estee Lauder,2737/1389/2010/2722,0.726302
886,Seth Boro,4.174476061,-1.2318714,1.2710167,-0.9724095,-0.014245062943969693,0.02212801164144956,0.0,investment/finance,1655/1830/2300/303/336/335/2874/1358,1.5244248
887,Andrei Bokarev,4.174476061,0.72036254,1.5557525,0.07561511,-0.02485784484609211,-0.0011121743424067944,0.0,social media/advertising/ai/mining/materials,208/821/3188/3212/348/1446,1.3075284
888,Yu Renrong,4.089282672,1.1140218,0.43792382,-0.60144377,0.010001938428631542,0.037597525162609884,-0.0,semiconductors/hardware,50/6/454/1577,1.2610606
889,Igor Kesaev,4.089282672,0.53339344,1.9478232,0.53161573,-0.027145059884929563,-0.0030067900172614853,0.0,ai/software/retail,79/208/1669/2314,1.2647958
890,Scott Kapnick,4.089282672,-2.0401475,0.33660078,0.40353942,0.012081061111079639,-0.006268781638967071,0.0,investment/finance,1655/2213/2212,1.5244248
891,Vlad Tenev,4.089282672,-1.0314344,0.8574453,-1.4182575,-0.005660465765991605,-0.03848509500098154,0.0,Stock trading app,235/916/20/13,1.8330288
892,John Catsimatidis,4.089282672,-0.79647195,0.45149535,0.18365707,-0.004440356018817957,-0.013067077793327216,0.0,real estate/energy/oil and gas,624,1.1103568
893,Catherine Commisso & family,4.089282672,1.1749548,0.34570876,0.3265497,0.0,0.0,0.0,telecom,,0.37299705
894,Daniel D'Aniello,4.089282672,-1.4239362,0.7730865,-1.3797839,0.0,0.0,0.0,investment/finance,,1.5244248
895,Thomas Straumann,4.089282672,0.95345956,1.5324453,1.5622731,-0.010078607018775325,0.010792920538883661,0.0,Dental implants,593/3344,1.0179744
896,Hans Peter Wild,4.089282672,0.2092807,0.77779585,1.0785437,0.00026799583203101514,-0.010965148077512124,0.0,Flavorings,1735/2415,1.1084377
897,Wang Yanqing,4.089282672,0.8849407,0.45160425,-0.5447811,0.017195407325797458,0.0046608465420228725,-0.0,Electrical equipment,1196/1240/1915/1415,0.944678
898,Eric Lefkofsky,4.089282672,-0.8715658,1.4302609,0.4926072,-0.013530300368161866,0.005016510962570332,0.0,investment/finance,2606/2203/1113,1.5244248
899,Walter Frey,4.089282672,0.5406506,0.73355126,1.0371304,0.001242457192837455,0.017266565851878305,-0.0,Car dealerships,819/1544/2684/2233,0.53390014
900,Nikolai Buinov,4.089282672,0.5870499,0.7124068,-0.011014268,0.022164564339756176,0.003483376554791384,-0.0,energy/oil and gas,110,1.2296851
901,Henning Oldendorff,4.089282672,0.32865316,1.7048125,0.6048727,-0.020067635051188276,0.023866399204584183,0.0,logistics/shipping,59/1186/44,0.7081293
902,Jon Stryker,4.004089283,-0.8492908,0.59529734,0.3239283,0.011480655023951594,-0.017555761694639748,0.0,healthcare/pharmaceuticals,637/1252/582/1462,1.4115231
903,Hansjoerg Wyss,4.004089283,-0.8683373,0.72211254,-0.21260379,0.002565125530399723,-0.024687809744925127,0.0,healthcare/pharmaceuticals,2128/341/329/860/576,1.4115231
904,Hamad bin Jassim bin Jaber Al Thani,4.004089283,0.91726744,0.38426822,0.27339047,-0.014771397901418333,0.013543348895630195,0.0,investment/finance,406/1142/1420/2553,1.5244248
905,Erwin Franz Mueller,4.004089283,0.23077625,1.1635195,0.6131175,-0.01767440367299764,-0.009777141349643154,0.0,retail,359/2261/654,0.59320146
906,N. Murray Edwards,4.004089283,-0.47450176,0.75628465,-0.20091099,-0.0017848369591021106,0.035573352008250674,0.0,energy/oil and gas,15/1154/397/227,1.2296851
907,Nithin Kamath,4.004089283,0.5968083,-0.06527145,0.14539818,0.016895337879210322,0.006999638683664587,-0.0,finance,746/1763/2024/1384,1.5244248
908,Li Min,4.004089283,2.269918,0.33263546,-0.3792525,0.010989248298537955,0.026763686574477745,-0.0,semiconductors/hardware,65/2346/278/2427/796/1809/2338/2029,1.2610606
909,Dan Snyder,4.004089283,-0.71936655,0.3466231,0.16600677,0.0,0.0,0.0,Washington Commanders,,1.4794836
910,Baba Kalyani,4.004089283,0.6302302,0.21999232,-0.034787104,-0.009243033339488949,0.02161164183420472,0.0,construction/materials,1216/1045/169/1126,0.8420775
911,Egor Kulkov,4.004089283,-0.09871889,0.6454427,0.5051154,-0.013548539633896463,-0.027759822424314996,0.0,healthcare/pharmaceuticals,1128/94/337/455/253/139,1.4115231
912,Drayton McLane Jr,4.004089283,-1.3663487,0.73963463,0.26940107,0.04096040323932287,-0.005933261614437699,0.0,retail/logistics/shipping,37/8/11,1.5629902
913,Lee Yeow Seng,4.004089283,1.3935736,-0.08237471,-0.35346133,-0.01850395299586109,-0.0011151194096038252,0.0,real estate/energy/oil and gas,2414/873/543,1.1103568
914,Vikas Oberoi,4.004089283,1.3293316,0.47638702,0.17773058,-0.02261718359768754,0.007701394151404714,0.0,real estate,114/1111/1966,1.6829958
915,George Bishop,4.004089283,-0.78658223,0.4853686,0.09151589,-0.005669139748832699,0.02890559086261263,0.0,energy/oil and gas,134/71/245,1.2296851
916,Baiju Bhatt,4.004089283,-1.0226483,0.8563565,-1.4338024,-0.005671105494670416,-0.03848657742825439,0.0,Stock trading app,235/20/13/891,1.8330288
917,Joe Mansueto,4.004089283,-1.2890806,1.1230896,0.10009462,-0.027920782348174886,-0.027597795247691497,0.0,investment/finance,932/4/357/996,1.5244248
918,Abdulla Al Futtaim & family,4.004089283,0.37298042,0.43183446,0.40573505,0.0,0.0,0.0,investment/finance,,1.5244248
919,George Prokopiou & family,4.004089283,-0.19437505,1.356265,1.1717759,-0.008260126495760352,-0.033131388196663836,0.0,logistics/shipping,59/48/2560/44/1197,0.7081293
920,Haryanto Tjiptodihardjo,4.004089283,1.8294894,-0.8339825,-1.1116605,0.022775735319969386,0.008916972221155426,-0.0,Manufacturing,312/1890/533/2732/302,0.6835843
921,Beatriz Davila de Santo Domingo,4.004089283,0.79380614,0.49036586,-1.037841,0.005187574758573727,0.013647979197747405,-0.0,Beer,1065/1990/2985,1.2409092
922,Feridun Gecgel,4.004089283,0.28844708,0.7168962,0.53851247,0.0,0.0,0.0,Utility Equipment,,2.0196016
923,Andrej Babis,3.918895894,0.027389467,0.91883856,0.63103,-0.01859261910460507,0.013103978077030884,0.0,Agriculture,3268/340/2388/794/2365/793,1.8773775
924,John Gandel,3.918895894,0.893288,-0.61080647,-1.0494993,-0.0129466311737472,0.01698054470942114,0.0,Shopping malls,312/1128/1890/1633/2698,1.8938447
925,Penny Pritzker,3.918895894,-1.0788672,1.4019908,0.43980083,-0.014141950868367949,0.007283081454048061,0.0,investment/finance,878/996,1.5244248
926,Jose Joao Abdalla Filho,3.918895894,-0.780006,-0.5214902,0.40576953,0.023656516927703358,-0.008163205388679519,0.0,investment/finance,703/630/138/1475,1.5244248
927,Marc Ladreit de Lacharriere,3.918895894,0.49698287,1.0906053,0.9416347,-0.0008010115538248999,0.014662443307152124,0.0,finance,498,1.5244248
928,Theodore Rachmat,3.918895894,0.7984512,-0.15151465,-0.07701017,0.0,0.0,0.0,Diversified,,0.8902763
929,Steven Udvar-Hazy,3.918895894,-0.7509931,1.2471663,-0.024096966,-0.007084855903620007,0.03387218275673907,0.0,ai/software,1574/13,1.2647958
930,Ben Chestnut,3.918895894,-0.628117,0.5147055,-0.03380122,0.02325969546719818,0.005251430299662074,-0.0,ai/software,831/109,1.2647958
931,Li Chunan,3.918895894,0.46692786,0.6717498,-0.28164884,0.002759440182921441,0.013522232563729874,-0.0,Solar wafers and modules,1388/1224,0.5667828
932,Chey Tae-won,3.918895894,-0.9287363,0.2528128,0.1874781,0.039042893530141884,-0.0032780633182552137,0.0,semiconductors/hardware/energy/oil and gas,2227/4/357/996,1.2610606
933,Michael Pieper,3.918895894,0.07836825,0.8621423,1.0464388,-0.016917466104168548,0.010743176248386515,0.0,Kitchen appliances,2567/1116/779/2555/949,0.8507478
