ID,Name,NetWorth_Billions,x,y,z,vx,vy,vz,industries,connections,velocity_mode,velocity_scale,hue color value
72,Aliko Dangote,27.432271256,-0.24225858,0.7323326,1.6363729,0.015362091284817412,-0.012142856392026924,0.0004625173606640838,construction/materials,180,radial,0.05,0.8420775
73,Robert Pera,27.006304311,-0.8913676,1.1041653,-0.51371896,0.003525386186075905,-0.00752146032055858,0.016001878513059908,Wireless networking,401/1546/3026,radial,0.05,0.5663052
74,Zheng Shuliang & family,26.835917533,1.7080644,0.7084428,-1.0352523,-0.005000198672955923,7.95196628845527e-06,-0.006661420206498158,mining/materials,1706,radial,0.05,0.8420775
75,Michal Strnad,26.409950588,0.6305815,1.1268886,1.477859,0.0,0.0,0.0,Defense Contracting,,radial,0.05,0.65601134
76,Elaine Marshall & family,26.324757199,-0.8178766,0.7939664,-0.003477633,0.02647535226391428,0.013525317724699695,-0.019768818030049373,industrial/energy/chemicals,25/23,radial,0.05,1.1103568
77,Huang Shilin,26.154370421,0.38141346,0.21125138,-0.42398128,0.018468741198231404,0.02318213636616507,0.01664498497382833,batteries/energy storage,239/147/29/119,radial,0.05,0.76219267
78,Melinda French Gates,25.643210087,-0.8411397,1.483292,-0.5362404,-0.0212294883048296,-0.024342277638786658,-0.012421042369798137,software/cloud/ai,1574/13,radial,0.05,1.5939332
79,Vladimir Potanin,25.302436531,0.5608199,1.1193609,1.0078837,0.005748698388203871,0.004523968351500359,-0.023316619503119345,social media/advertising/ai/mining/materials,716/1678/821/877/362/957,radial,0.05,1.3075284
80,Lakshmi Mittal,25.302436531,0.21894602,0.99196887,1.3504077,0.013857140299712781,0.005058575531428912,-0.02305428232988034,mining/materials,2254/56/371,radial,0.05,0.8420775
81,Andreas von Bechtolsheim & family,25.302436531,-0.41757527,0.7335277,-0.35132527,-0.03257669681633045,-0.032047173870929126,0.002867797280439211,internet/ai/advertising,338/710/1/2,radial,0.05,0.7535922
82,Vagit Alekperov,25.132049753,0.3657201,0.8395465,0.20996742,-0.02157810807456743,-0.006228836044166344,0.0020311281695153624,energy/oil and gas,2776/3239/310/3269/327,radial,0.05,1.2296851
83,Reinhold Wuerth & family,24.194922474,0.15793914,0.7609116,0.69735867,0.0,0.0,0.0,Fasteners,,radial,0.05,0.80905503
84,Susanne Klatten,24.109729085,0.09811158,0.7087842,1.0378212,-0.023542798995806462,-0.005712191936770013,-0.007166372529956888,automotive/healthcare/pharmaceuticals,1406/1482/88/2109,radial,0.05,2.0075605
85,Leonid Mikhelson & family,24.109729085,0.18913499,1.3303051,0.60600233,0.01110608483940723,-0.01672276278483374,-0.011039623250174591,energy/oil and gas,110/2470,radial,0.05,1.2296851
86,Jack Ma,24.109729085,1.4677141,1.1925907,-0.23613936,-0.03763057637523749,-0.010111511421251506,0.009355045627120253,e-commerce/retail,3/1385/527,radial,0.05,0.59320146
87,Peter Thiel,24.109729085,-1.366822,0.98478365,-0.9302274,0.03220813817349568,-0.00738226569971877,0.036848606872109106,social media/advertising/ai/investment/finance,0/5/1574,radial,0.05,1.3075284
88,Stefan Quandt,24.109729085,-0.16107303,0.6717449,1.1211945,0.021615947573216443,0.0039788260558515694,-0.011212691501398442,automotive,1406/84/2109,radial,0.05,0.6697777
89,John Tu,23.172601806,-1.1707324,1.5222659,-0.6017976,-0.005491298110789479,-0.01892697466257019,-0.0131670822446054,Computer hardware,2336/90,radial,0.05,0.6002581
90,David Sun,23.172601806,-1.1563706,1.4890634,-0.6597021,-0.012997433832537172,0.0008489587770067416,0.019801584846145477,Computer hardware,2336/89,radial,0.05,0.6002581
91,François Pinault & family,22.83182825,-0.04487262,0.7054223,0.36716902,0.009298755511563072,-0.019796677620240014,0.006444138968884769,social media/luxury/fashion/retail,185/1070/1073/2265,radial,0.05,0.3671407
92,Vicky Safra & family,22.405861305,-0.7281899,0.41875213,0.27622712,0.0011929372980536835,-0.001820346541870645,0.009687368161245434,finance,1274,radial,0.05,1.5244248
93,Cyrus Poonawalla,22.235474527,0.78636396,0.59909576,0.40814972,0.0026390370318282535,-0.019783680330405336,-0.009087496620026171,healthcare/pharmaceuticals,802/1410/824/825/1148,radial,0.05,1.4115231
94,Dilip Shanghvi,22.150281138,0.79385835,0.026989266,0.2839566,-0.009523270205431705,0.011892219359909374,-0.01882169564582323,healthcare/pharmaceuticals,1128/94/466/139,radial,0.05,1.4115231
95,Gina Rinehart,22.065087749,0.38864067,1.1137822,0.8198349,0.006654349767480869,-0.016630172921468987,-0.01789856893889375,mining/materials,129/971/1050/1118/1334,radial,0.05,0.8420775
96,Israel Englander,21.97989436,-0.8852685,0.54109865,0.46483082,-0.009081288007266996,-0.004049326858530029,-0.033462439347193715,hedge funds/finance,3139/115/452/34/70/120,radial,0.05,1.5244248
97,Suleiman Kerimov & family,21.894700971,0.25102413,0.8077685,0.7959551,0.0012657165867054317,0.006381502225884424,0.0006318097561728614,mining/materials,2420,radial,0.05,0.8420775
98,Wang Weixiu & family,21.809507582,0.9390248,0.596641,-0.48997933,0.01647916564328858,0.004561835978342053,-0.0018071853373109743,Machinery,815/2246/2595/1672,radial,0.05,0.9036575
99,Vladimir Lisin,21.724314193,0.35470814,1.1766881,1.1712619,0.0,0.0,0.0,mining/materials,,radial,0.05,0.8420775
100,Shiv Nadar,21.724314193,1.6210355,0.92938733,0.30953413,0.008300839098051727,-0.014210364925719731,-0.011642882246018125,software/cloud,1163/431/1680/1492,radial,0.05,1.5939332
101,Henry Nicholas III,21.724314193,-1.2016108,0.5481924,-0.4419267,0.04088408805075415,0.010044718033661311,-0.008415629942087829,semiconductors/hardware,50/6/1718/7,radial,0.05,1.2610606
102,Vinod Adani,21.639120804,1.5461483,0.24142131,0.9264052,0.0008394406180063531,0.017560848385476818,-0.02503875344161071,Infrastructure/commodities,24,radial,0.05,1.6879392
103,Lei Jun,21.468734026,0.48548988,0.55542624,-0.15331118,0.005593540814159211,0.013126746824931207,0.01880290019803105,automotive,208/2767/1602/328,radial,0.05,0.6697777
104,Emmanuel Besnier,21.383540637,-0.24817684,0.66602755,0.36313722,0.020380908668166234,-0.008316476623656152,0.003323852852918471,Cheese,688/405/404,radial,0.05,0.5371146
105,Phil Knight & family,21.383540637,-1.0341666,1.9597586,-0.29041022,0.005834629955115694,-0.012762713309241662,0.006149220092136399,apparel/sportswear,1078/2690/1453,radial,0.05,1.912045
106,Rick Cohen & family,21.12796047,-0.6779828,0.45447096,0.2530604,0.004570348321746489,0.012178057073456445,-0.013675022048708602,Warehouse automation,1260/2612/1358/1068/1871,radial,0.05,0.6336463
107,Stuart Hoegner,21.042767081,-1.0007145,0.9920585,0.5227685,0.0368047189765976,-0.005656418246343398,0.002171171974388935,cryptocurrency/fintech,345/249/22/54/783/55,radial,0.05,0.86932945
108,Christy Walton,20.872380303,-1.1999315,0.89579487,-0.31903705,-0.01836254382910376,-0.026971782113926757,0.026253116429837298,retail/logistics,9/37/8/121,radial,0.05,1.5629902
109,John Doerr,20.787186914,-0.8536736,1.7096486,-0.85594386,0.0,0.0,0.0,investment/finance,,radial,0.05,1.5244248
110,Gennady Timchenko,20.616800136,0.582894,0.7388506,0.22936271,-0.012653009069077204,0.018856831307931636,0.010419496876704227,energy/oil and gas,85/2470/900,radial,0.05,1.2296851
111,Wang Chuanfu,20.446413358,0.5051061,0.31205767,-0.08622584,0.012141223945054005,0.012094172836425233,-0.014255703816653567,automotive/batteries/energy storage,143/942,radial,0.05,0.9666451
112,Takemitsu Takizaki,20.361219969,0.8185066,0.46481398,-0.7384495,0.0,0.0,0.0,Sensors,,radial,0.05,1.7699881
113,Dang Yanbao,20.361219969,0.6535728,0.45184544,-0.39462978,0.005774319102918698,-0.01790384475014259,0.009119318790507355,mining/materials,1431/175,radial,0.05,0.8420775
114,Harry Triguboff,20.27602658,0.9551729,-0.8821019,-0.73116684,0.007177861650489797,0.02625709333188579,0.007937780292084418,real estate,209/1111/136/1966/186,radial,0.05,1.6829958
115,David Tepper,20.190833191,-1.1205316,0.20971394,0.097927146,0.015423571361379302,0.02613378958140999,0.014321233876737737,hedge funds/finance,3139/452/34/120/70,radial,0.05,1.5244248
116,Rupert Murdoch & family,20.190833191,-1.1615157,1.4544461,0.46269292,0.004711864857555841,-0.012900819397928295,-0.020025150191398403,media/entertainment,828/652/205/1451/1783,radial,0.05,1.8096282
117,Daniel Gilbert,20.105639802,-0.43901342,0.36080995,-0.05177188,-0.015881164117425232,0.012523461074696186,0.004693796335665173,Rocket Mortgage,1297/943/2580/356,radial,0.05,0.96423477
118,Ernest Garcia II,19.850059635,-0.92855334,0.997964,-0.5695199,-0.007658379540293188,0.0011747335185156153,0.016395382242187968,automotive,277/2847,radial,0.05,0.6697777
119,Yu Yong,19.850059635,1.0122947,0.8144843,-0.4686038,-0.025129048770674744,-0.02209621325716419,0.008055729945141652,mining/materials,77/239/147/29,radial,0.05,0.8420775
120,Steve Cohen,19.594479468,-0.8009862,0.5882393,0.6096189,-0.012280273630678226,-0.0058206255390816876,-0.031133069182217112,hedge funds/finance,115/508/34/70/483,radial,0.05,1.5244248
121,Stanley Kroenke,18.912932356,-0.95219564,0.66759425,0.12664625,-0.03196589716240084,0.007208863355275299,-0.025988095148209867,real estate/logistics/shipping/sports/entertainment,9/37/140/8,radial,0.05,1.5629902
122,Todd Graves,18.742545578,-0.76858383,0.74966145,0.090746105,0.009254335779255876,-0.005151574805597761,-0.017941414428253546,food/beverages,1609/635/2851/3386/636/3029,radial,0.05,0.431557
123,Chen Jianhua,18.486965411,0.7407405,0.37525764,-0.3461765,0.017128589589482515,0.005314361142186756,0.005062934977812766,Chemicals,586/1881/2735/1212,radial,0.05,1.6866118
124,Diane Hendricks,18.486965411,-1.297016,1.6855404,-0.17546189,0.0,0.0,0.0,construction/materials,,radial,0.05,0.8420775
125,John Fredriksen,18.401772022,-1.1411866,1.4212536,-0.31438297,0.023056608027538224,-0.0058152153656350495,0.023877686759911785,logistics/shipping,59/1186/87/44/654,radial,0.05,0.7081293
126,Prince Alwaleed Bin Talal Alsaud,18.316578633,0.5096884,0.25080484,0.93558514,0.010835824114257785,0.009821813488646846,-0.023100249502443094,investment/finance,39,radial,0.05,1.5244248
127,Kumar Birla,18.060998467,0.6280736,0.3832659,0.3804927,0.010790233391308184,-0.030103428155693047,0.00012316666673849877,Diversified,20,radial,0.05,0.8902763
128,Stefan Persson,18.060998467,-0.09122746,0.944718,0.5048356,0.012674170719690457,0.002602638020562293,-0.00875098514500486,H&M,2248/2113/1440/2224,radial,0.05,0.3592772
129,Andrew Forrest & family,17.8054183,1.0268974,-0.41547504,-0.9881555,-0.010059263610682937,0.014711393556308587,0.019897217851839177,mining/materials,1775/95/1609/565/1658/1118,radial,0.05,0.8420775
130,Michael Platt,17.8054183,-0.020166025,0.55342793,1.0134494,-0.02707404428137514,-0.0010708069098912124,-0.022010251833057923,hedge funds/finance,3139/115/452/34/70/120,radial,0.05,1.5244248
131,Prajogo Pangestu,17.464644744,2.133623,0.28996658,-0.1813282,0.0,0.0,0.0,energy/oil and gas,,radial,0.05,1.2296851
132,Andrey Melnichenko & family,17.379451355,0.4160282,0.6029249,-0.03353932,-0.002275234699519573,0.01231914228793526,0.01352950788364354,mining/materials,506/1737/2648/3219/3359,radial,0.05,0.8420775
133,Nancy Walton Laurie,17.209064577,-0.8533154,1.1004461,-0.70169556,-0.023871252564721872,-0.019493736839384147,0.02835566422398859,retail/logistics,9/37/8/121,radial,0.05,1.5629902
134,Harold Hamm & family,17.123871188,-0.85856605,0.3356533,-0.2366705,0.015489720520478966,0.00860475370446303,0.020364844407708842,energy/oil and gas,1786/2039/71/373,radial,0.05,1.2296851
135,Eric Li,17.123871188,1.1058992,1.5012412,-0.8306611,-0.007439272863058747,-0.005721801480537013,0.022586826250205302,automotive,719/757/274/369,radial,0.05,0.6697777
136,Kwong Siu-hing,17.123871188,1.4562173,0.2638982,-0.20165187,0.0,0.0,0.0,real estate,,radial,0.05,1.6829958
137,Renata Kellnerova & family,17.038677799,-1.050605,0.7928548,0.8205012,0.013460259372837558,-0.002549642493865336,-0.0078011333922636365,telecom/finance,396,radial,0.05,1.5244248
138,Jorge Paulo Lemann & family,16.697904243,0.16058822,1.1267596,0.7462141,-0.015962181715692053,-0.01281596960119936,-0.0017134510663378596,Beer,630/389/1475,radial,0.05,1.2409092
139,Zhong Huijuan,16.612710854,0.48801503,0.4131664,-0.5269066,-0.007513769316997171,0.007297275827374723,0.01916140401006296,healthcare/pharmaceuticals,514/1843/253,radial,0.05,1.4115231
140,Philip Anschutz,16.527517465,-1.0793612,1.2824101,-0.4501217,0.0032572505832039944,-0.015748047552934612,0.01477347908907783,ai/software/energy/oil and gas/logistics/shipping/media/entertainment/sports,121,radial,0.05,1.2647958
141,Qin Yinglin,16.527517465,1.153687,0.3593136,-0.10620555,-0.006483327147471975,0.003315571027855883,0.004043516666026684,Pig breeding,2884/3011,radial,0.05,0.9504819
142,Jerry Jones & family,16.442324076,-1.366377,0.50859046,-0.52470165,0.004443836419240953,0.0099004165951629,0.020850198972489187,sports/entertainment,2392/2391/2393/214/373,radial,0.05,1.8096282
143,Lu Xiangyang,16.357130687,1.3086561,1.096696,-1.1189907,-0.011981609359053635,-0.011457476350741907,0.016767727803019432,automotive/batteries/energy storage,111/942,radial,0.05,0.9666451
144,Donald Bren,16.357130687,-0.69574594,1.0342177,-0.8242202,0.017832197208773555,-0.016753796479747122,0.0030135849054558584,real estate,114/1111/1966/1266,radial,0.05,1.6829958
145,Dhanin Chearavanont,16.357130687,0.65602326,0.39990044,-0.4327216,0.005292388984232887,-0.016657718809208015,0.006176632633048504,Diversified,580/569,radial,0.05,0.8902763
146,Jason Chang,16.271937298,0.8311352,0.6255393,-0.8602568,-0.027128901693750103,0.0082138147714722,0.004750377002227641,semiconductors/hardware,184/50/1293,radial,0.05,1.2610606
147,Pei Zhenhua,16.271937298,0.4881361,0.3798443,-0.11671816,0.0,0.0,0.0,batteries/energy storage,,radial,0.05,0.76219267
148,Brett Adcock,16.271937298,-0.4303173,0.4630781,-0.65450424,-0.005131554357221923,-0.0007702849719309667,0.009504416797728092,Robots,1088,radial,0.05,0.83569664
149,Torstein Hagen,16.186743909,-0.15019065,0.7202712,0.5580543,0.006032688998806118,0.002809986247910547,-0.00343174886463902,Cruises,2042,radial,0.05,0.6831444
150,Nik Storonsky,16.016357131,0.67584795,0.4193134,0.45390657,-0.012298578712657013,0.005177211337060628,-0.003522318561786938,Fintech,3348/3347/1770/1925,radial,0.05,1.8876406
151,Alejandro Baillères Gual & family,15.845970353,-0.64289176,0.4679529,-0.29404718,0.03260462438407154,-0.008977723206728152,0.009413884169730265,Diversified,36/20,radial,0.05,0.8902763
152,Yuan Fugen & family,15.845970353,0.8878125,0.38124645,-0.2507609,0.0,0.0,0.0,social media/advertising/ai,,radial,0.05,1.3075284
153,James Ratcliffe,15.675583575,-0.6980668,0.5759374,-0.08234151,0.02486202393763183,-0.004282745497427335,-0.00380283689772999,Chemicals,674/123/678/1881/2735,radial,0.05,1.6866118
154,Georg Schaeffler,15.505196797,0.3257662,0.4374332,0.4673423,-0.019949949105397564,0.0004297756167099271,-0.016368466695064185,Auto parts,2104/879/198/599/320,radial,0.05,0.8197709
155,Ludwig Merckle,15.334810019,0.13120633,0.7355089,0.36024034,0.017301815489515232,-0.01754818998041342,-0.01437834091524883,healthcare/pharmaceuticals,1128/94/455/139,radial,0.05,1.4115231
156,Edwin Chen,15.334810019,-1.088191,1.1967573,0.90359604,0.009039191127432664,-0.00035086824055322117,-0.025514972681087864,semiconductors/ai/software,1340/554/555/557/553/2730/559/558,radial,0.05,0.7535922
157,Eric Smidt,15.24961663,-1.1667969,0.54707325,0.80404484,0.0,0.0,0.0,retail,,radial,0.05,0.59320146
158,Adam Foroughi,15.079229852,-0.65279704,0.62708116,-0.77824223,-0.02116019066668725,0.009795411162515026,0.003335290181895971,advertising technology,693/1127/575/1471/400,radial,0.05,0.8378646
159,Karl Albrecht Jr. & family,14.994036463,-0.10109277,1.0356327,1.4497447,-0.0002796103310761482,-0.005133354880330658,-0.02426122408510426,retail,160/293/2003/1380,radial,0.05,0.59320146
160,Beate Heister,14.994036463,0.14282149,0.96701396,1.5021814,-0.013620162491752488,-0.001143896710353957,-0.023296224904095417,retail,293/2003/667/159/1380/663,radial,0.05,0.59320146
161,Charles Ergen,14.908843074,-1.5286934,0.98030305,-0.07171735,0.018121925573275303,-0.003695926871682019,0.010998336166771634,media/entertainment,326/515/1286,radial,0.05,1.8096282
162,John Collison,14.908843074,-0.45626014,0.73757386,-0.2669692,-0.00388462937185973,0.012589992047923644,-0.03455899401446383,software/cloud,2788/67/1858/163/13,radial,0.05,1.5939332
163,Patrick Collison,14.908843074,-0.4818229,0.6465076,-0.35822225,-0.01648707019511345,0.02535377367208302,-0.011507440612389478,software/cloud,25/1185/162/1577,radial,0.05,1.5939332
164,Nathan Kirsh,14.738456296,-0.5047954,0.4022839,-0.2113978,0.023767666269915274,-0.01222875742423507,0.0024230961025212155,ai/software/retail/real estate,210/1257/1635/571/364/403,radial,0.05,1.2647958
165,Stephen Ross,14.482876129,-1.343128,0.27462927,0.6493055,0.01947797765364321,-0.008003407681276116,-0.011287263520369455,real estate,114/1111/1966,radial,0.05,1.6829958
166,Jan Koum,14.39768274,-1.1485292,1.0491227,-1.1264415,0.004674905449807809,0.005581742743001305,0.039093542513613855,messaging/social media/software/enterprise software,1198/67/5/87,radial,0.05,0.8246172
167,Arthur Dantchik,14.39768274,-0.7356272,0.4202592,0.056416035,0.007985973302145668,-0.0027421186523763712,0.029376899674365617,investment/finance,28/730/1424,radial,0.05,1.5244248
168,Anders Holch Povlsen,14.312489351,-0.051490307,0.92795813,0.56334215,0.010026527775028559,-0.0021035395875012406,-0.003911333807589114,ai/software/retail/luxury/fashion,2113/3400/3185,radial,0.05,1.2647958
169,Radhakishan Damani,14.227295962,0.7429683,0.03505747,-0.022348449,-0.015681993332216766,0.004683794012224063,-0.0026457665548044623,ai/software/retail/investment/finance,910/169/768,radial,0.05,1.2647958
170,Wang Laisheng,14.142102573,1.632446,1.3296211,-0.15988827,-0.004359991155458388,-0.018512031208014458,-0.013287976526771127,Electronics components,1806/1652/177/720,radial,0.05,1.7377203
171,Enrique Razon Jr.,14.142102573,1.8768446,0.89851415,-0.7311731,0.0,0.0,0.0,logistics/shipping,,radial,0.05,0.7081293
172,Sarath Ratanavadi,14.142102573,1.7643709,0.06688142,-0.05668442,-0.01573398730894128,0.01278864238347754,0.00013041332579277726,energy/oil and gas,1290/1230/1097/829/2299,radial,0.05,1.2296851
173,Theo Albrecht Jr & family,14.056909184,-0.07961349,0.71147805,1.0658913,-0.0008644043644353923,0.013045162324436718,0.01544765719630101,retail/supermarkets,159,radial,0.05,1.248654
174,Wang Wei,14.056909184,0.90253365,0.41052103,-0.44512254,-0.007472620867755839,0.014121774884285312,0.00548731930411012,Package delivery,3307/1585/3107/724,radial,0.05,1.1398789
175,Low Tuck Kwong,13.971715795,0.8694556,-0.19081126,-0.037550986,-0.0026389840277473565,0.00040362913827582956,-0.008867604604444879,mining/materials,1431,radial,0.05,0.8420775
176,Mikhail Fridman,13.971715795,0.5477521,0.65458363,0.4127232,-0.010760556238930227,0.008456038806517102,-0.01853952305788565,telecom/finance/energy/oil and gas,432/2788/314/3365/838,radial,0.05,1.5244248
177,Wang Laichun,13.886522406,1.7183473,0.33019888,-1.0861032,-0.006471886962047666,0.014608313891217639,0.016928697982566927,Electronics components,1806/1652/170/720,radial,0.05,1.7377203
178,R. Budi Hartono,13.886522406,0.8747613,-0.19005299,-0.14535393,0.002329801203071822,0.015871289797209608,-0.008456566763014008,finance,285/2473,radial,0.05,1.5244248
179,Peter Mallouk,13.716135628,-0.95351684,0.70371157,-0.18111964,0.0,0.0,0.0,Wealth planning,,radial,0.05,1.5058796
180,Abdulsamad Rabiu,13.630942239,0.33794832,0.27371216,1.6538416,-0.01916598024501321,0.015149613513729782,-0.0005770437392351975,construction/materials,72,radial,0.05,0.8420775
181,Edward Johnson IV,13.54574885,-0.9579986,0.66212994,0.2329903,0.022104397149634327,0.013703017384237869,0.0116715391578938,finance/asset management,47/1637/211,radial,0.05,1.4860582
182,John Menard Jr,13.54574885,-0.84353876,0.63704395,0.00091606565,0.0,0.0,0.0,retail,,radial,0.05,0.59320146
183,George Kaiser,13.54574885,-0.7169806,0.5839067,0.08528755,0.01008252718788565,0.013700091745664477,-0.032062134469767994,finance/energy/oil and gas,67/13/967,radial,0.05,1.1103568
184,Barry Lam,13.460555461,1.6258179,0.28886926,-1.2007322,-0.00010490299213815576,0.02039422182594688,0.018053113097506533,Electronics,194/1156/225/187,radial,0.05,0.9184684
185,Johann Rupert & family,13.375362072,0.3085342,-0.33005577,0.6430985,-0.006609982730373531,0.023803420154086027,-0.005646903269361534,social media/luxury/fashion/retail,91/1073/2265/1070,radial,0.05,0.3671407
186,Peter Woo,13.204975294,1.3939102,0.2134799,-0.3908743,-0.004574958478447281,0.01514301042524531,0.0065851831872376755,real estate,940/629,radial,0.05,1.6829958
187,Terry Gou,13.204975294,1.9587735,0.45876867,-0.50625575,-0.014250560872179713,-0.0005581889364399163,-0.023729055978061554,Electronics,184/194/1156/1512/225,radial,0.05,0.9184684
188,Wang Liping & family,13.204975294,0.4995357,0.48524514,-0.15030669,0.0,0.0,0.0,Hydraulic machinery,,radial,0.05,1.2629547
189,Jack Dangermond,13.204975294,-1.5936284,0.65457,-0.9167305,0.03407657236462114,0.007024289258621486,0.00963668659394381,software/cloud,67/13,radial,0.05,1.5939332
190,Charlene de Carvalho-Heineken & family,13.119781905,-0.3497461,0.61249506,0.13516825,0.01892415457405586,0.011401290940161292,0.024142597827324204,beverages/alcohol,18,radial,0.05,0.64228606
191,Friedhelm Loh,13.119781905,-0.31645384,1.6806045,1.4026083,0.013947380057462017,-0.012775414511349635,-0.01717864648420144,Manufacturing,312/1890/920/533/2015/302,radial,0.05,0.6835843
192,Ray Dalio,13.119781905,-1.0620949,0.51739776,-0.060560495,0.01228944538662571,-3.156385543334825e-05,0.03267369313002338,hedge funds/finance,3139/115/452/34/120/70,radial,0.05,1.5244248
193,Hussain Sajwani,13.034588516,0.7234776,0.72708833,1.0827485,0.0023086696155555954,-0.014760587782905801,-0.018645202028300455,real estate,114/1111/1966,radial,0.05,1.6829958
194,Bruce Cheng,13.034588516,1.6368245,0.26073772,-1.2079315,-0.00044131791068405593,0.021021154678200787,0.018053384613861922,Electronics,184/1156/1512/225/187,radial,0.05,0.9184684
195,James Dyson,12.949395127,0.72725123,0.13651982,-0.10433684,0.0,0.0,0.0,Vacuums,,radial,0.05,0.7100592
196,Li Shuirong & family,12.864201738,1.6335919,1.0525155,-0.6926062,-0.01782766927884697,-0.0035272303136362217,0.008815321466945828,energy/oil and gas,2445/739/408/2841,radial,0.05,1.2296851
197,Zhou Qunfei & family,12.864201738,1.2126596,0.12649283,-0.10394606,-0.003553965896796324,0.010133459114745481,0.002233523427668536,Smartphone screens,1041,radial,0.05,0.7595706
198,Shahid Khan,12.864201738,-0.9947506,0.57535267,0.14210856,0.004488448438283215,0.01362904105862061,0.03608739565066089,logistics/shipping/sports/entertainment,4/2203/3396/3052,radial,0.05,0.7081293
199,Vinod Khosla,12.69381496,-2.0843735,0.84573936,-0.44860148,0.008240651818175274,-0.003198944155337287,0.0010531745831032016,investment/finance,1513,radial,0.05,1.5244248
200,Zou Zhinong & family,12.69381496,0.92014796,0.37761182,-0.78616256,0.0,0.0,0.0,telecom,,radial,0.05,0.37299705
201,Jaime Gilinski Bacal,12.608621571,-0.9028797,-0.118353084,0.015447989,0.006357855784420613,0.009492823667553066,0.014721694701498889,finance,1067/339,radial,0.05,1.5244248
202,Xavier Niel & family,12.608621571,-0.53540754,1.4560572,1.412861,0.0,0.0,0.0,telecom,,radial,0.05,0.37299705
203,Brad Jacobs,12.523428182,-1.2875662,1.45052,0.93278575,0.013295721595181855,-0.0018800098341752098,-0.005942912885135783,logistics/shipping,1865/2325/2647/2122,radial,0.05,0.7081293
204,Ann Walton Kroenke,12.523428182,-1.3224782,0.7671103,-0.14867939,0.0020430437984691923,-0.04180895601392901,0.0013127595432429141,retail/logistics,9/37/8/121,radial,0.05,1.5629902
205,Laurene Powell Jobs,12.523428182,-0.6951115,0.7299704,-0.7490443,-0.00896390440638215,0.010798406171035,0.019099728312568547,consumer electronics/software,116/1451/1783,radial,0.05,1.2647958
206,Zhang Zhidong,12.353041404,1.7579929,1.3573911,-0.32792348,-0.010255479530856383,-0.009623403680487176,-0.025562756093009696,Online games,39/1391/1242/499,radial,0.05,0.5171643
207,Donald Newhouse,12.353041404,-0.52173007,0.27507412,0.40335244,-0.014781514242157163,0.0144086685144662,-0.008414305385663564,media/entertainment,381/294/1261,radial,0.05,1.8096282
208,Alisher Usmanov,12.182654626,0.86243165,1.1708921,0.8943566,-0.008867633389804475,-0.012213947243817426,-0.02261842813809936,telecom/investment/finance/mining/materials,578/1601/103/1602/328,radial,0.05,0.6704873
209,Joseph Lau,12.182654626,1.12614,0.69845974,-0.50147915,-0.003191409870062248,-0.023489994545243382,-0.0029805242949021886,real estate,114/1111/1966,radial,0.05,1.6829958
210,Ivan Glasenberg,12.097461237,1.0533894,-0.9178794,-0.46345836,-0.010555672498340718,0.014331078277439747,0.009209477118884443,mining/materials,950/791/1020/1423,radial,0.05,0.8420775
211,Elizabeth Johnson,11.927074459,-0.8937991,0.63170767,0.505787,0.018364245560310712,0.018394745918612995,0.0018542808688838603,finance/asset management,47,radial,0.05,1.4860582
212,Robert Kuok,11.927074459,1.1041638,0.40010315,-0.9142201,0.00589810288539932,-0.009378005522701604,0.009887041674476627,real estate/energy/oil and gas/logistics/shipping,1014/1201,radial,0.05,1.1103568
213,Antonia Ax:son Johnson & family,11.84188107,0.37318665,0.4957671,0.5897413,0.0,0.0,0.0,Diversified,,radial,0.05,0.8902763
214,Robert Kraft,11.756687681,-1.5282992,1.4660404,0.39677602,0.008726791267777756,-0.01775795259082425,-0.01481177355604961,sports/entertainment,331/1087/142,radial,0.05,1.8096282
215,Igor Bukhman,11.586300903,-1.4562118,1.4307878,0.8809773,0.028434025862005236,-0.003793482007528036,-0.01669148626187402,Online games,216/798/39/53/1335,radial,0.05,0.5171643
216,Dmitri Bukhman,11.586300903,-1.6826742,1.2173681,0.71714497,0.030012672658944937,-0.0011342671994914377,-0.014122427690738144,Online games,215/798/39/53/1335,radial,0.05,0.5171643
217,Leon Black,11.501107514,-1.3944228,1.5458113,-0.053323627,-0.003103894576107341,-0.019101507650172506,0.010049807170008744,investment/finance,290/303,radial,0.05,1.5244248
218,James Goodnight,11.501107514,-1.2821896,1.4537445,0.14357916,0.010626079589823772,-0.017224521228044024,-0.009130411049562116,software/cloud,620/470/509/2851,radial,0.05,1.5939332
219,Ralph Lauren & Family,11.501107514,-0.93400407,0.5553119,0.33260965,0.015887152467637274,0.00048122002736144495,-0.0033033078906038876,luxury/fashion/retail,740/1374/3409,radial,0.05,0.9080228
220,Cai Huabo,11.501107514,1.2239151,1.0940254,-1.1792157,0.015568451876898684,-0.02466545963692291,0.004963240661469617,Electronics,184/194/1156/1512/225/187,radial,0.05,0.9184684
221,Simon Reuben,11.501107514,0.23506604,1.1251695,0.8455187,-0.01822100407497599,-0.00742344119899375,-0.012676311512242997,investment/finance/real estate,369/1227/1369/394/1450,radial,0.05,1.5244248
222,David Reuben,11.501107514,-0.54252875,0.8236151,0.12112462,0.00729583859848055,-0.0024792552490162743,0.007192644839695282,investment/finance/real estate,2896/1695,radial,0.05,1.5244248
223,George Roberts,11.415914125,-1.8053943,1.0764744,-0.34338403,0.014853655170937268,0.009245746954373834,0.014492368711632515,investment/finance,1406/256/490/1898,radial,0.05,1.5244248
